Product_ID,Category,Price,Discount,Stock_Availability,Sales_Quantity,Date,Day_of_Week,Season,Marketing_Spend,Competitor_Price,Weather_Impact,Customer_Age_Group,Customer_Loyalty,High_Demand
398,Snacks,0.7446594105005494,1.4486973375493928,1,507,2022-02-02,6,0,-1.4685319438613043,0.6273850330504359,2,26-40,0,1
399,Vegetables,0.39773213966757126,-1.4486973375493928,1,805,2022-02-03,4,2,1.0172841545499474,0.20641893388088703,3,60+,1,1
400,Beverages,-0.06603517722473225,-0.28973946750987856,1,683,2022-02-04,0,3,-0.7316491691466778,0.16152717682658896,3,41-60,1,1
401,Beverages,-0.38041106991203133,-0.28973946750987856,1,466,2022-02-05,2,1,-0.6934568426011604,-0.6181494716353223,3,18-25,1,0
402,Vegetables,0.2333225299604764,0.28973946750987856,0,212,2022-02-06,3,1,0.5647823002940581,0.09567181624221796,0,26-40,1,0
403,Dairy,0.6285379379102238,-0.28973946750987856,0,323,2022-02-07,1,0,1.6379697066771262,1.052939126258553,0,41-60,1,0
404,Snacks,1.4736521948005838,-1.4486973375493928,0,93,2022-02-08,5,0,-1.476076030599667,1.8086876211962397,1,18-25,0,0
405,Beverages,0.7320843747930574,-0.8692184025296357,0,334,2022-02-09,6,0,1.0507126103818805,0.2845560015838868,2,60+,0,0
406,Beverages,-0.31760774872147157,0.28973946750987856,0,858,2022-02-10,4,1,-0.6455546813269636,-0.12398722141969316,2,41-60,1,1
407,Snacks,0.9052605808219468,-1.4486973375493928,0,449,2022-02-11,0,3,0.30566353224330156,1.1233824808814923,2,41-60,0,0
408,Fruits,1.6476188316453724,0.8692184025296357,0,844,2022-02-12,2,3,-1.1704506333428923,1.6058277001678554,1,60+,0,1
409,Vegetables,0.10800331696695652,-0.8692184025296357,1,642,2022-02-13,3,1,-1.421148942212693,0.1331521983111366,1,18-25,1,1
410,Snacks,1.678445633465453,-0.8692184025296357,1,666,2022-02-14,1,1,-1.0120666545533685,2.0994252741941217,1,60+,0,1
411,Beverages,1.0447356911547578,-0.8692184025296357,1,437,2022-02-15,5,1,-0.6839724936203099,1.2783860948614272,0,60+,1,0
412,Fruits,0.2022082987527964,-0.8692184025296357,1,395,2022-02-16,6,3,-1.0526502148370316,-0.0036406085618661418,3,18-25,1,0
413,Vegetables,0.2907365501335398,0.28973946750987856,1,592,2022-02-17,4,1,1.2404608043427998,-0.014934132349110677,0,18-25,0,1
414,Vegetables,-1.0181450236491238,-0.28973946750987856,1,742,2022-02-18,0,3,-0.9634043506035006,-1.0291631529673617,0,26-40,0,1
415,Beverages,-1.1121344333942638,1.4486973375493928,1,226,2022-02-19,2,1,-1.5766054806060037,-1.2112712240366839,3,41-60,1,0
416,Dairy,1.6157860269686928,-0.28973946750987856,0,146,2022-02-20,3,1,1.5708919584561072,1.6424610679527305,0,60+,0,0
417,Beverages,-1.0048514144726322,-1.4486973375493928,0,116,2022-02-21,1,2,0.5883149537702365,-0.8506548926052241,0,26-40,0,0
418,Fruits,-1.0669361621941924,-0.28973946750987856,1,557,2022-02-22,5,1,0.16718041414619403,-1.1345458468070897,0,26-40,0,1
419,Beverages,0.04462513700119707,-1.4486973375493928,0,345,2022-02-23,6,3,0.7828293430400785,0.35485818715948536,3,60+,1,0
420,Vegetables,-1.391659512835085,-1.4486973375493928,0,764,2022-02-24,4,2,1.4519408652577166,-1.3302061464211055,3,60+,0,1
421,Dairy,-0.6576367142520542,0.28973946750987856,1,209,2022-02-25,0,2,-0.39559946810035196,-0.6794874227047955,1,26-40,0,0
422,Beverages,1.5590187229177292,0.8692184025296357,0,157,2022-02-26,2,2,1.6515197729049147,1.554865674077913,3,41-60,1,0
423,Snacks,0.05353544801679144,1.4486973375493928,1,285,2022-02-27,3,0,-1.3930523332220366,0.2188418100468562,2,41-60,1,0
424,Fruits,0.6674846199299991,0.28973946750987856,1,399,2022-02-28,1,1,-1.1862555570489712,1.0784907238271944,1,60+,0,0
425,Fruits,1.5002394131535666,-0.28973946750987856,1,195,2022-03-01,5,3,0.9928224378035039,1.7093751963921555,0,18-25,0,0
426,Vegetables,0.5129913240950977,-0.28973946750987856,0,178,2022-03-02,6,2,-0.8431724053736276,0.2719213718469065,1,60+,0,0
427,Vegetables,-1.2015249729378066,0.28973946750987856,1,962,2022-03-03,4,0,0.39177584196061016,-1.212047653797057,3,26-40,1,1
428,Dairy,0.49624856226740816,1.4486973375493928,0,447,2022-03-04,0,2,1.4568248400637869,0.057344419889255954,1,41-60,1,0
429,Dairy,-1.6946819447121912,0.8692184025296357,1,801,2022-03-05,2,0,-1.5214172626760114,-1.659977041008653,3,60+,0,1
430,Vegetables,-1.5679255847806726,0.8692184025296357,0,263,2022-03-06,3,1,0.8289989059220215,-1.5493710924173245,0,18-25,0,0
431,Dairy,-1.0638462962774946,-0.8692184025296357,0,586,2022-03-07,1,3,1.4525227889574406,-1.1689910943581863,3,60+,1,1
432,Beverages,-1.1459792437841418,0.8692184025296357,0,298,2022-03-08,5,3,0.7544320863856497,-1.1915075574090055,1,60+,1,0
433,Snacks,-1.3976955299746814,-0.28973946750987856,0,455,2022-03-09,6,3,-1.3783709639295392,-1.4373534533525902,3,60+,1,0
434,Vegetables,0.07724837249377596,-1.4486973375493928,0,619,2022-03-10,4,2,-0.19149612305942992,-0.24242805213842275,2,41-60,1,1
435,Fruits,0.17583665244051314,1.4486973375493928,0,507,2022-03-11,0,2,0.047806244596206984,0.04209816277647533,1,26-40,1,1
436,Vegetables,-1.7852940591530335,1.4486973375493928,1,10,2022-03-12,2,3,-1.4416216533583668,-1.7386082003773446,0,41-60,1,0
437,Vegetables,-0.9357965041017765,0.8692184025296357,0,428,2022-03-13,3,1,-0.21114127826461765,-0.9573081078710168,0,26-40,0,0
438,Beverages,1.3411472471170685,-0.8692184025296357,0,471,2022-03-14,1,3,-1.4611467044710684,1.0534332179242452,1,18-25,1,0
439,Vegetables,-1.1076792778864666,-0.28973946750987856,0,793,2022-03-15,5,0,-0.6731592509709826,-1.2023775740542286,0,18-25,1,1
440,Snacks,-1.2434178061804797,0.28973946750987856,1,216,2022-03-16,6,3,-0.9802274470678178,-1.3292885476133918,3,18-25,0,0
441,Fruits,-1.3454552387784147,-0.8692184025296357,0,132,2022-03-17,4,3,1.3730673454243214,-1.2442341965907047,2,41-60,0,0
442,Fruits,-1.6606934196285132,1.4486973375493928,0,102,2022-03-18,0,3,0.03776166813879162,-1.6352018732003848,0,26-40,0,0
443,Vegetables,0.5894475411966488,0.28973946750987856,1,270,2022-03-19,2,1,-0.08087095549823191,0.1711266720457471,0,41-60,1,0
444,Beverages,1.5350902264000441,0.8692184025296357,1,692,2022-03-20,3,2,0.7047144161521287,1.5852876037798036,1,41-60,1,1
445,Dairy,-0.6736609026107439,0.28973946750987856,0,743,2022-03-21,1,0,-0.8737253367719063,-0.4933560337862675,0,60+,1,1
446,Fruits,0.4773500800327203,0.8692184025296357,0,757,2022-03-22,5,1,-0.4218015318901768,0.7567664649380588,0,41-60,1,1
447,Fruits,1.5222277613049526,0.28973946750987856,0,411,2022-03-23,6,3,1.0694310269121419,1.2591871044231109,0,41-60,0,0
448,Dairy,-1.525889036844199,-1.4486973375493928,0,527,2022-03-24,4,0,0.7459101198749154,-1.5360306174436413,1,18-25,0,1
449,Beverages,-1.5744646033485683,-1.4486973375493928,0,391,2022-03-25,0,0,0.3955455607344531,-1.4828804711199206,2,60+,0,0
450,Snacks,-0.9218561788031854,-0.8692184025296357,1,26,2022-03-26,2,2,0.9710967697704092,-1.01356397323623,3,18-25,1,0
451,Beverages,-1.1525901196989379,-1.4486973375493928,1,221,2022-03-27,3,2,-0.7963496312015814,-1.220164874019139,3,18-25,0,0
452,Beverages,0.3801989470239825,-0.28973946750987856,1,556,2022-03-28,1,1,-1.6457862127432012,0.07372002938076083,3,60+,1,1
453,Beverages,-0.5550244228789198,1.4486973375493928,0,156,2022-03-29,5,0,-0.7877958952212214,-0.7401901130612362,2,41-60,1,0
454,Vegetables,1.000399708117486,1.4486973375493928,0,952,2022-03-30,6,0,0.0329613787649053,1.3668285030202876,0,18-25,1,1
455,Vegetables,-0.6153127369279814,0.28973946750987856,0,18,2022-03-31,4,0,0.726567162063725,-0.4679456052649668,1,18-25,1,0
456,Dairy,-0.1010297051650099,-0.28973946750987856,1,812,2022-04-01,0,0,1.3925660511231877,-0.045779569193023006,3,26-40,1,1
457,Beverages,1.4002858436157304,1.4486973375493928,0,45,2022-04-02,2,3,-1.5824278170636925,1.3244072042944495,3,41-60,1,0
458,Dairy,0.20845988793309203,-0.28973946750987856,0,772,2022-04-03,3,0,1.6580162420107518,0.5246845511101786,3,41-60,1,1
459,Dairy,1.6282892053292848,-0.8692184025296357,1,762,2022-04-04,1,2,-0.39062948326675934,1.4587295528389919,2,26-40,1,1
460,Dairy,-0.6533971307849569,0.8692184025296357,1,552,2022-04-05,5,1,-0.5402892557511041,-0.39143198160638343,0,26-40,1,1
461,Fruits,1.6645053081668617,0.28973946750987856,0,58,2022-04-06,6,1,0.21278200090044452,1.1137829856623342,1,41-60,1,0
462,Fruits,0.10750031553865688,-1.4486973375493928,0,740,2022-04-07,4,0,0.14302476911931275,0.3751865299765259,0,41-60,1,1
463,Snacks,-1.0212348895658219,-0.8692184025296357,0,375,2022-04-08,0,1,-0.8643858875671521,-0.9996588220731848,0,26-40,0,0
464,Vegetables,1.723284617931024,0.8692184025296357,0,417,2022-04-09,2,2,1.2658174902945443,1.3642874601681574,0,18-25,0,0
465,Vegetables,-0.046058834786545,-0.8692184025296357,0,833,2022-04-10,3,1,0.6709845377913102,-0.12045799523617917,2,18-25,0,1
466,Beverages,1.6758587689770543,-0.28973946750987856,1,544,2022-04-11,1,0,-0.8742630931601996,2.009853513656537,2,60+,1,1
467,Snacks,1.5516892735339336,0.28973946750987856,0,867,2022-04-12,5,3,-1.7507277447019043,1.4876692075438067,2,41-60,0,1
468,Vegetables,0.9426264012099229,0.28973946750987856,0,727,2022-04-13,6,3,-0.6432494576163402,1.4864692706414118,0,26-40,1,1
469,Dairy,-1.6951849461404909,-1.4486973375493928,1,327,2022-04-14,4,3,-0.3395666471973918,-1.6212261375136692,1,18-25,0,0
470,Fruits,-0.5432398179873275,-0.8692184025296357,0,405,2022-04-15,0,1,-0.5723369019520019,-0.6890869179239536,1,18-25,0,0
471,Dairy,-1.442175227705753,1.4486973375493928,0,535,2022-04-16,2,3,0.7875583448235857,-1.3494757213830917,1,26-40,0,1
472,Snacks,-1.6517112512660188,-0.8692184025296357,0,331,2022-04-17,3,0,1.4634879051688796,-1.627437575596654,2,18-25,0,0
473,Dairy,0.7364676729539547,0.8692184025296357,1,613,2022-04-18,1,0,0.8109391247376524,0.8421031540554273,3,41-60,1,1
474,Dairy,-0.356051429312947,-1.4486973375493928,0,910,2022-04-19,5,3,0.5809754314216568,-0.5184841242128871,3,41-60,1,1
475,Fruits,-0.11073044699650367,0.8692184025296357,0,884,2022-04-20,6,0,0.11328932041505359,0.05783851155494786,2,41-60,1,1
476,Beverages,-1.0447322420021068,0.8692184025296357,0,217,2022-04-21,4,2,-0.43271318240883155,-1.059726251716593,0,18-25,0,0
477,Vegetables,-0.8786699133163128,0.28973946750987856,1,933,2022-04-22,0,1,0.2441973571692857,-0.6823813881752769,2,18-25,0,1
478,Vegetables,0.3181141993024223,-1.4486973375493928,0,123,2022-04-23,2,1,-1.3488671998940116,0.3777981573523263,2,18-25,1,0
479,Dairy,0.6397476840266166,0.28973946750987856,0,372,2022-04-24,3,3,1.5752071822693718,0.49059222617743364,0,18-25,1,0
480,Vegetables,-0.13049121739399103,1.4486973375493928,1,294,2022-04-25,1,0,-1.4467946528515168,0.08155491150816199,3,18-25,0,0
481,Vegetables,0.07530822412747733,-1.4486973375493928,1,599,2022-04-26,5,0,0.5476880010402558,-0.07048415247762095,1,18-25,0,1
482,Dairy,0.9099313083704437,0.28973946750987856,0,233,2022-04-27,6,3,-0.07740963303928936,0.480639808339924,0,18-25,0,0
483,Snacks,-0.36546474175684096,-0.8692184025296357,0,457,2022-04-28,4,2,-1.366031237007967,-0.11368188096383225,0,60+,1,0
484,Fruits,0.5452552728531768,1.4486973375493928,1,821,2022-04-29,0,2,-0.7889488945090896,0.9846838918693925,3,41-60,1,1
485,Fruits,-0.8533761272075292,1.4486973375493928,0,506,2022-04-30,2,2,1.273524298706598,-0.7790821856035605,0,26-40,1,1
486,Fruits,0.6975928482810798,0.8692184025296357,0,857,2022-05-01,3,2,0.5320643957705758,0.27742696469318856,3,60+,0,1
487,Snacks,-0.3805547846058313,0.8692184025296357,1,87,2022-05-02,1,1,0.6088767744038839,-0.32522369840366094,2,26-40,1,0
488,Beverages,1.363351167309154,0.28973946750987856,0,908,2022-05-03,5,3,1.1825473858110387,1.5526775538441344,0,60+,0,1
489,Snacks,0.8299540812707948,-0.8692184025296357,1,477,2022-05-04,6,2,-0.4627794985162626,1.0745379905016585,1,26-40,0,0
490,Vegetables,-1.2236570357829923,0.8692184025296357,1,107,2022-05-05,4,0,-0.9841381912921929,-1.1226876468304827,3,60+,0,0
491,Vegetables,-1.4321151991397592,-1.4486973375493928,0,639,2022-05-06,0,2,-1.3200065739021198,-1.3864620117863184,3,26-40,1,1
492,Snacks,-1.7162391487821775,0.8692184025296357,0,738,2022-05-07,2,1,-0.9916838277607811,-1.6943517040360792,2,41-60,1,1
493,Dairy,0.37653422233208494,0.8692184025296357,1,920,2022-05-08,3,3,-0.724042318334177,0.1711972565694173,1,18-25,0,1
494,Fruits,1.1668213235377796,-1.4486973375493928,0,540,2022-05-09,1,3,1.71329976834962,0.7082748971765765,3,41-60,0,1
495,Fruits,-0.5526531304312212,1.4486973375493928,1,726,2022-05-10,5,2,-1.5375127607993957,-0.3222591484095093,2,18-25,0,1
496,Fruits,0.6784069366587919,0.28973946750987856,0,201,2022-05-11,6,0,-1.5215854084054923,0.3233774896025407,1,18-25,0,0
497,Vegetables,-0.3779679201174331,-1.4486973375493928,0,923,2022-05-12,4,3,-1.17070323936967,-0.38183248638722544,1,60+,1,1
498,Dairy,-0.12495820168269471,-0.28973946750987856,1,895,2022-05-13,0,3,0.5601207117753654,-0.11594058572128116,1,26-40,1,1
499,Snacks,1.0628437425735462,-0.8692184025296357,0,509,2022-05-14,2,2,0.6736578224305204,0.4864277392808869,3,26-40,0,1
500,Beverages,1.196139121072961,-1.4486973375493928,1,992,2022-05-15,3,3,0.17420456639385823,1.3052082138561332,3,60+,1,1
501,Fruits,-0.5040057065799525,0.8692184025296357,1,836,2022-05-16,1,3,0.20989872781566127,-0.5630229586488338,2,60+,0,1
502,Dairy,1.2907752469402003,-0.28973946750987856,1,960,2022-05-17,5,3,-1.068339683641301,1.392944776778291,3,18-25,0,1
503,Beverages,0.344845132349205,0.28973946750987856,1,675,2022-05-18,6,1,-0.9233244526431669,0.6307730901866095,1,26-40,1,1
504,Beverages,0.8429602610596866,-0.8692184025296357,0,996,2022-05-19,4,1,0.7660566128080943,0.7910705434418149,3,41-60,0,1
505,Vegetables,-1.4564029823919438,0.8692184025296357,1,172,2022-05-20,0,0,1.016069166053054,-1.4857744365904022,0,18-25,1,0
506,Beverages,1.3737704826096473,0.28973946750987856,0,610,2022-05-21,2,0,1.5596161213344293,1.1063010261532844,1,18-25,0,1
507,Fruits,1.5966719726933052,0.8692184025296357,1,953,2022-05-22,3,2,-1.128710199445797,1.7571609189169353,3,60+,0,1
508,Fruits,-0.46347816292837823,0.28973946750987856,1,813,2022-05-23,1,0,0.8038917265366041,-0.4728159373982161,3,41-60,0,1
509,Snacks,0.5594830275393678,-0.28973946750987856,1,613,2022-05-24,5,3,-1.3116047114838718,0.3011433646464023,1,41-60,1,1
510,Vegetables,-1.582943770282763,1.4486973375493928,1,712,2022-05-25,6,1,-0.9145157860406908,-1.4997501722771176,3,26-40,0,1
511,Dairy,1.5222996186518525,-1.4486973375493928,1,809,2022-05-26,4,2,1.1053467997562103,1.7561021510618808,1,26-40,0,1
512,Fruits,-0.042250395400847636,-0.28973946750987856,0,443,2022-05-27,0,3,0.9348175851884306,0.2831443111104813,3,41-60,1,0
513,Snacks,0.2853472491160432,-0.8692184025296357,0,801,2022-05-28,2,3,-1.695854122007715,0.6324671187546959,0,18-25,0,1
514,Vegetables,-1.7397365012184627,-0.28973946750987856,0,63,2022-05-29,3,0,1.2521171002348694,-1.6973868385539013,3,26-40,1,0
515,Dairy,0.36690533784749085,1.4486973375493928,1,106,2022-05-30,1,0,-0.16158168051411048,0.40454969182336253,3,18-25,1,0
516,Fruits,-1.2232258917015926,0.8692184025296357,0,89,2022-05-31,5,2,1.7025089967885647,-1.2488221906292727,1,26-40,0,0
517,Beverages,1.5270422035472493,0.8692184025296357,1,576,2022-06-01,6,1,-1.534636461500628,1.0040946358787195,2,41-60,1,1
518,Snacks,1.0787242162384358,0.8692184025296357,1,114,2022-06-02,4,2,-0.7926984667899992,0.8330683350256314,0,26-40,0,0
519,Snacks,1.7160988832410284,0.8692184025296357,1,565,2022-06-03,0,3,-1.6537936688190271,2.1194006943928114,1,41-60,1,1
520,Fruits,0.8665294708428717,0.28973946750987856,1,185,2022-06-04,2,0,-1.504265623403861,0.4689227774106578,2,18-25,1,0
521,Vegetables,-1.074050039537288,-0.28973946750987856,0,373,2022-06-05,3,3,-0.20636578457434165,-0.931050665065673,2,26-40,0,0
522,Dairy,0.6077711646561371,-1.4486973375493928,1,697,2022-06-06,1,2,0.49272216939764135,0.5867989319400251,2,26-40,0,1
523,Fruits,1.662134015719163,-1.4486973375493928,1,686,2022-06-07,5,1,-0.42084147401539956,2.1048602825167335,0,26-40,0,1
524,Vegetables,1.180258647408071,-0.28973946750987856,0,399,2022-06-08,6,2,0.7516247500819229,1.4731993801913992,3,26-40,1,0
525,Snacks,0.5877948222179498,-0.28973946750987856,1,482,2022-06-09,4,1,-0.6558417905646897,0.8989236956100023,3,18-25,1,0
526,Fruits,-0.8373519388488393,0.8692184025296357,0,642,2022-06-10,0,2,-1.2204836736773292,-0.8639247830552367,3,60+,1,1
527,Fruits,-1.3252633242995275,-1.4486973375493928,1,599,2022-06-11,2,2,-1.1095284135780723,-1.3273121809506239,2,41-60,0,1
528,Beverages,-1.3017659718632424,1.4486973375493928,1,847,2022-06-12,3,2,0.63858665255942,-1.209788949039608,2,26-40,0,1
529,Dairy,-0.9437008122607714,0.8692184025296357,0,355,2022-06-13,1,2,-0.9043937230719942,-1.0638201540894694,2,60+,0,0
530,Beverages,-1.2900532243185499,0.8692184025296357,1,544,2022-06-14,5,2,-0.2865743969971161,-1.2285644323359024,1,26-40,0,1
531,Dairy,-0.1531262816674766,1.4486973375493928,0,964,2022-06-15,6,0,0.5893571473469723,-0.2678384806597235,3,26-40,1,1
532,Fruits,1.5551384261851315,0.8692184025296357,1,184,2022-06-16,4,2,-0.7765611259505232,1.825416153306096,0,26-40,1,0
533,Vegetables,0.6276756497474243,-0.8692184025296357,1,434,2022-06-17,0,1,0.6630762644499248,0.7401791018755433,1,60+,0,0
534,Dairy,0.3080541707364285,0.8692184025296357,0,25,2022-06-18,2,2,0.26560765510146495,0.14359870781433773,0,18-25,0,0
535,Vegetables,-0.20357013919124445,-0.28973946750987856,0,688,2022-06-19,3,0,0.37347972691683257,0.058544356791650425,0,60+,1,1
536,Snacks,-0.609564149175985,0.8692184025296357,1,865,2022-06-20,1,1,-1.4472092056868728,-0.7584715046918387,3,18-25,1,1
537,Fruits,1.4101303001410241,-1.4486973375493928,0,998,2022-06-21,5,0,1.530872499974573,1.8505442437327153,0,60+,0,1
538,Vegetables,0.833259519228193,-1.4486973375493928,1,217,2022-06-22,6,2,-0.7602192207212637,0.48311026666838397,1,26-40,0,0
539,Beverages,1.5473778327199366,-0.8692184025296357,1,597,2022-06-23,4,0,0.9104697736135716,2.140787805064906,1,18-25,0,1
540,Snacks,0.44429570045874167,0.8692184025296357,0,594,2022-06-24,0,3,0.2247590909492193,0.17733811012873169,2,60+,1,1
541,Fruits,-0.8180223125327517,-1.4486973375493928,0,217,2022-06-25,2,1,0.24359451211151575,-0.7349668583096356,1,41-60,0,0
542,Vegetables,-0.4156930272399089,0.8692184025296357,1,772,2022-06-26,3,2,1.6924187032894933,-0.6484302322898723,0,18-25,0,1
543,Dairy,0.576800648142257,0.28973946750987856,0,990,2022-06-27,1,3,-0.983092898255006,0.3871858990004734,2,26-40,0,1
544,Snacks,-0.45923857946128094,1.4486973375493928,0,425,2022-06-28,5,1,0.2292013926409851,-0.4883445326056778,3,26-40,1,0
545,Beverages,-0.1459405469774812,-0.28973946750987856,0,277,2022-06-29,6,1,-1.5545962119416186,-0.057355431074949004,0,41-60,0,0
546,Snacks,1.5693661808713226,-1.4486973375493928,1,501,2022-06-30,4,1,1.448600421756373,1.2726687484441344,3,41-60,1,1
547,Beverages,-0.5869290849024994,-1.4486973375493928,1,595,2022-07-01,0,0,-0.46405647622218094,-0.3945377006478757,3,26-40,1,1
548,Fruits,1.6834756477484496,-0.8692184025296357,0,775,2022-07-02,2,1,-0.3184523477383077,1.414684810068737,0,18-25,0,1
549,Vegetables,0.557974023254469,-0.8692184025296357,1,648,2022-07-03,3,3,0.2865088666545253,0.962379182389584,3,60+,0,1
550,Dairy,-1.2420525165893805,1.4486973375493928,1,163,2022-07-04,1,1,1.1447440415521546,-1.246351732300813,1,60+,0,0
551,Beverages,1.075203206240338,0.28973946750987856,1,999,2022-07-05,5,1,-0.4860393994727304,1.4655762516350093,3,26-40,1,1
552,Vegetables,-0.9500961161348672,0.28973946750987856,1,860,2022-07-06,6,2,0.06870358182370305,-1.093253900459976,0,60+,1,1
553,Vegetables,-0.2614871607926074,0.8692184025296357,0,416,2022-07-07,4,2,0.22495435695764862,-0.4010314768255416,1,60+,1,0
554,Beverages,0.5654471873320639,-1.4486973375493928,1,141,2022-07-08,0,3,-0.3854828291874451,0.4096317775276225,3,41-60,1,0
555,Dairy,-0.3117873036225753,1.4486973375493928,1,450,2022-07-09,2,1,1.2943642959157455,-0.06264927035021998,3,26-40,0,0
556,Beverages,1.0782212148101362,0.8692184025296357,1,822,2022-07-10,3,1,-0.9420699894523771,1.14547543679029,0,60+,1,1
557,Beverages,0.2012741532430966,0.28973946750987856,1,571,2022-07-11,1,1,1.2597363488891753,-0.16753787252425575,3,41-60,0,1
558,Beverages,-0.9620962930671596,-1.4486973375493928,0,352,2022-07-12,5,1,1.2091322329665941,-0.9761541756909817,3,26-40,0,0
559,Beverages,-0.8022136962147618,-0.28973946750987856,1,635,2022-07-13,6,0,-0.08471661105313069,-0.58476299193928,1,18-25,1,1
560,Fruits,-1.7081192685824829,-0.8692184025296357,0,208,2022-07-14,4,2,1.1323539483982494,-1.6888461111897974,0,41-60,0,0
561,Dairy,-0.8960593912661019,0.28973946750987856,1,761,2022-07-15,0,3,-0.6421367513143384,-0.8925820996653704,2,41-60,0,1
562,Beverages,0.39866628517727065,0.28973946750987856,1,445,2022-07-16,2,0,1.6175923039403288,0.441253644131908,1,18-25,1,0
563,Snacks,-0.6771819126088418,0.28973946750987856,1,108,2022-07-17,3,1,0.8163298613275033,-0.6738406608111732,0,18-25,1,0
564,Snacks,0.18072295202971006,-0.28973946750987856,0,891,2022-07-18,1,2,-1.6007347802190492,0.26486291947987856,2,41-60,1,1
565,Fruits,0.13322524572884034,1.4486973375493928,1,354,2022-07-19,5,1,-0.3570925463190318,0.2935908206136824,1,26-40,1,0
566,Vegetables,1.5161198868184564,-0.28973946750987856,1,630,2022-07-20,6,3,-0.29543420469703796,1.3918154243995668,1,26-40,1,1
567,Beverages,-1.0517742619983024,-0.8692184025296357,1,89,2022-07-21,4,1,0.8059125747508246,-1.0389038172338605,0,41-60,0,0
568,Dairy,0.3000061478836336,0.28973946750987856,1,70,2022-07-22,0,2,1.0508272904185771,0.6532895532374288,3,60+,0,0
569,Beverages,-0.39435139521062257,-0.28973946750987856,0,489,2022-07-23,2,1,-0.9363499351895799,-0.3574808257209788,3,41-60,0,0
570,Fruits,0.3426894119422063,-0.8692184025296357,0,370,2022-07-24,3,0,-1.2012484221168203,-0.020016218053370817,2,41-60,0,0
571,Vegetables,0.4710266335055244,-1.4486973375493928,1,902,2022-07-25,1,2,1.494960601456069,0.5545418046227072,1,60+,0,1
572,Snacks,0.9309136536652304,0.8692184025296357,0,172,2022-07-26,5,0,1.675093494232072,0.8121047314955584,0,26-40,0,0
573,Vegetables,1.1826299398557698,0.8692184025296357,1,750,2022-07-27,6,1,-1.0401779859811682,1.4810342623188004,1,41-60,0,1
574,Beverages,1.5521204176153334,-0.28973946750987856,1,298,2022-07-28,4,0,-0.9015615910846568,1.1884614117054906,1,26-40,0,0
575,Dairy,-0.9544075569488646,0.28973946750987856,1,267,2022-07-29,0,3,0.8062976827118935,-0.882912019922542,0,41-60,0,0
576,Beverages,-0.2899426701649893,0.28973946750987856,1,165,2022-07-30,2,1,0.38160341275958054,-0.40180790658591453,2,60+,1,0
577,Snacks,1.2710863338896132,0.8692184025296357,0,792,2022-07-31,3,2,-0.028537340643848632,1.6069570525465795,0,26-40,0,1
578,Snacks,-1.7472815226429577,1.4486973375493928,1,560,2022-08-01,1,0,-1.2711234333951,-1.684963962387932,2,18-25,0,1
579,Vegetables,0.3259466501145171,-1.4486973375493928,1,118,2022-08-02,5,1,0.5624716525276451,0.18799637320294388,2,26-40,0,0
580,Vegetables,-1.2966641002333459,0.28973946750987856,0,677,2022-08-03,6,3,-1.5134276284977801,-1.198707178823374,3,18-25,1,1
581,Beverages,0.7370425317291542,0.8692184025296357,0,813,2022-08-04,4,3,-1.6201815699553568,0.6865348638861304,2,60+,0,1
582,Vegetables,-0.9761803330595505,-0.8692184025296357,0,69,2022-08-05,0,1,-1.2883517843134191,-0.9483438733648915,1,41-60,1,0
583,Snacks,0.9992499905670866,0.28973946750987856,0,393,2022-08-06,2,0,-0.24887333493312325,1.0278816203556038,1,26-40,1,0
584,Vegetables,-0.6408220950774649,-1.4486973375493928,0,590,2022-08-07,3,3,0.14006788384881236,-0.7410371273452795,2,41-60,1,1
585,Dairy,0.4703080600365251,0.8692184025296357,1,870,2022-08-08,1,0,1.196971499886082,0.046121480625681235,0,60+,1,1
586,Dairy,-0.6049652789743878,0.28973946750987856,1,211,2022-08-09,5,1,1.0064104724218204,-0.741672388058312,1,18-25,0,0
587,Snacks,-0.03635809295505124,-1.4486973375493928,0,784,2022-08-10,6,0,0.118322069322784,-0.23480492358203245,1,60+,0,1
588,Fruits,0.991058253020492,0.8692184025296357,1,759,2022-08-11,4,1,-1.033656721191721,1.2284122521028686,0,26-40,0,1
589,Snacks,-0.3458476860531536,-1.4486973375493928,1,873,2022-08-12,0,0,0.12271322991710432,-0.38585580423643134,2,41-60,1,1
590,Dairy,-0.19192924899345185,0.28973946750987856,0,638,2022-08-13,2,3,-0.13454741159312297,-0.15772662373408694,0,41-60,1,1
591,Vegetables,-0.2725531922152003,0.28973946750987856,0,821,2022-08-14,3,3,1.506242637498649,-0.49229726593121326,0,18-25,0,1
592,Dairy,0.45378087024953556,-1.4486973375493928,0,126,2022-08-15,1,0,-1.477074056864972,0.07160249367065236,1,60+,1,0
593,Fruits,-0.6644631622075498,1.4486973375493928,0,224,2022-08-16,5,1,1.183779421340414,-0.8730301866087029,0,18-25,1,0
594,Vegetables,0.5657346167196639,-0.8692184025296357,0,266,2022-08-17,6,1,1.2565384805685897,0.1656916637231353,2,26-40,1,0
595,Vegetables,1.2471578373719283,-1.4486973375493928,1,594,2022-08-18,4,1,-1.6885339712869556,1.6183211608574946,3,60+,1,1
596,Vegetables,-1.39963567834098,-0.28973946750987856,1,39,2022-08-19,0,1,-1.1723932201807186,-1.4052374950826128,2,60+,1,0
